UTC Time at End of Hour,Demand (MW),Demand (MW) (Adjusted),Net Generation (MW),Total Interchange (MW)
2024-06-26 14:00:00+00:00,83036.0,83036.0,80815.0,-3453.0
2024-06-26 15:00:00+00:00,85796.0,85796.0,84170.0,-2986.0
2024-06-26 16:00:00+00:00,88886.0,88886.0,87800.0,-2680.0
2024-06-26 17:00:00+00:00,91098.0,91098.0,90634.0,-2088.0
2024-06-26 18:00:00+00:00,93148.0,93148.0,92946.0,-2029.0
2024-06-26 19:00:00+00:00,94863.0,94863.0,95298.0,-1266.0
2024-06-26 20:00:00+00:00,95586.0,95586.0,95781.0,-1701.0
2024-06-26 21:00:00+00:00,96485.0,96485.0,96779.0,-1442.0
2024-06-26 22:00:00+00:00,97115.0,97115.0,97106.0,-1765.0
2024-06-26 23:00:00+00:00,97329.0,97329.0,96821.0,-2120.0
2024-06-27 00:00:00+00:00,96118.0,96118.0,95376.0,-2374.0
2024-06-27 01:00:00+00:00,93774.0,93774.0,92196.0,-3174.0
2024-06-27 02:00:00+00:00,90470.0,90470.0,87823.0,-4313.0
2024-06-27 03:00:00+00:00,87261.0,87261.0,83740.0,-4871.0
2024-06-27 04:00:00+00:00,82633.0,82633.0,79600.0,-4188.0
2024-06-27 05:00:00+00:00,78145.0,78145.0,76095.0,-3133.0
2024-06-27 06:00:00+00:00,74211.0,74211.0,71075.0,-4396.0
2024-06-27 07:00:00+00:00,71143.0,71143.0,67125.0,-5061.0
2024-06-27 08:00:00+00:00,69252.0,69252.0,64680.0,-5615.0
2024-06-27 09:00:00+00:00,68217.0,68217.0,63233.0,-5813.0
2024-06-27 10:00:00+00:00,68727.0,68727.0,64100.0,-5404.0
2024-06-27 11:00:00+00:00,69254.0,69254.0,65064.0,-5092.0
2024-06-27 12:00:00+00:00,71687.0,71687.0,68129.0,-4454.0
2024-06-27 13:00:00+00:00,74139.0,74139.0,71142.0,-3838.0
2024-06-27 14:00:00+00:00,76871.0,76871.0,74364.0,-3419.0
2024-06-27 15:00:00+00:00,79741.0,79741.0,77437.0,-3438.0
2024-06-27 16:00:00+00:00,83079.0,83079.0,80702.0,-3608.0
2024-06-27 17:00:00+00:00,86175.0,86175.0,84026.0,-3520.0
2024-06-27 18:00:00+00:00,89141.0,89141.0,87038.0,-3627.0
2024-06-27 19:00:00+00:00,91740.0,91740.0,89329.0,-4155.0
2024-06-27 20:00:00+00:00,93524.0,93524.0,91560.0,-3802.0
2024-06-27 21:00:00+00:00,94934.0,94934.0,93031.0,-3859.0
2024-06-27 22:00:00+00:00,95664.0,95664.0,93704.0,-3800.0
2024-06-27 23:00:00+00:00,95337.0,95337.0,93724.0,-3571.0
2024-06-28 00:00:00+00:00,93771.0,93771.0,92450.0,-3498.0
2024-06-28 01:00:00+00:00,91138.0,91138.0,89787.0,-3384.0
2024-06-28 02:00:00+00:00,87903.0,87903.0,85605.0,-4285.0
2024-06-28 03:00:00+00:00,85011.0,85011.0,82067.0,-4618.0
2024-06-28 04:00:00+00:00,81177.0,81177.0,78445.0,-4360.0
2024-06-28 05:00:00+00:00,77207.0,77207.0,74989.0,-3834.0
2024-06-28 06:00:00+00:00,73815.0,73815.0,70948.0,-4788.0
2024-06-28 07:00:00+00:00,71114.0,71114.0,67579.0,-5112.0
2024-06-28 08:00:00+00:00,69267.0,69267.0,66173.0,-4558.0
2024-06-28 09:00:00+00:00,68217.0,68217.0,64959.0,-4834.0
2024-06-28 10:00:00+00:00,68771.0,68771.0,65763.0,-4508.0
2024-06-28 11:00:00+00:00,70558.0,70558.0,68168.0,-4021.0
2024-06-28 12:00:00+00:00,71473.0,71473.0,69349.0,-3839.0
2024-06-28 13:00:00+00:00,73989.0,73989.0,72085.0,-3581.0
2024-06-28 14:00:00+00:00,76940.0,76940.0,75404.0,-3138.0
2024-06-28 15:00:00+00:00,80146.0,80146.0,78264.0,-3619.0
2024-06-28 16:00:00+00:00,83658.0,83658.0,81304.0,-4121.0
2024-06-28 17:00:00+00:00,86644.0,86644.0,84170.0,-4110.0
2024-06-28 18:00:00+00:00,89102.0,89102.0,87030.0,-3699.0
2024-06-28 19:00:00+00:00,91069.0,91069.0,89375.0,-3356.0
2024-06-28 20:00:00+00:00,92156.0,92156.0,89893.0,-3937.0
2024-06-28 21:00:00+00:00,92916.0,92916.0,90266.0,-4279.0
2024-06-28 22:00:00+00:00,93208.0,93208.0,90660.0,-4163.0
2024-06-28 23:00:00+00:00,92486.0,92486.0,89169.0,-4945.0
2024-06-29 00:00:00+00:00,91317.0,91317.0,88201.0,-4592.0
2024-06-29 01:00:00+00:00,89760.0,89760.0,86890.0,-4479.0
2024-06-29 02:00:00+00:00,87988.0,87988.0,84689.0,-4932.0
2024-06-29 03:00:00+00:00,86012.0,86012.0,82922.0,-4511.0
2024-06-29 04:00:00+00:00,82743.0,82743.0,80257.0,-3600.0
2024-06-29 05:00:00+00:00,79688.0,79688.0,77818.0,-3073.0
2024-06-29 06:00:00+00:00,76476.0,76476.0,73343.0,-4469.0
2024-06-29 07:00:00+00:00,74296.0,74296.0,70079.0,-5420.0
2024-06-29 08:00:00+00:00,72421.0,72421.0,68435.0,-5082.0
2024-06-29 09:00:00+00:00,71390.0,71390.0,67846.0,-4676.0
